"Species","sampleYear","annualCount","DataSource","LocationID","RunType","SASAP.Region","Lat","Lon","AWC_CODE","location_source","Flag"
"general dolly varden","1996","36","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","1997","24","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","1998","8","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","1999","84","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2000","53","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2001","88","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2002","70","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2003","144","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2004","53","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2005","99","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2006","112","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2007","32","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2008","35","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2009","34","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2010","37","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2011","1","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2013","48","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2014","27","ADFG","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030","",NA
"general dolly varden","2012","3","ADFG","Hatchery Creek",NA,"Southeast","55.94061","-132.9735","106-30-10670-2004-3031","",NA
"general dolly varden","2007","11","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2008","54","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2009","32","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2010","103","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2011","38","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2012","37","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2013","12","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2014","7","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2015","10","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","2016","1","ADFG","Hetta Lake Creek",NA,"Southeast","55.17164","-132.5796","103-25-10470","",NA
"general dolly varden","1981","114","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1982","3502","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1983","8186","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1984","5828","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1985","5462","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1986","5498","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1988","264","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1989","1536","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1991","1560","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1992","283","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1993","970","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1995","383","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1996","2798","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","1997","820","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","2000","20235","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","2001","11268","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","2002","14901","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","2004","20892","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","2005","9294","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","2007","4504","ADFG","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010","",NA
"general dolly varden","2014","905","ADFG","Italio River",NA,"Southeast","59.31299","-139.1536","182-50-10100","",NA
"general dolly varden","2001","204","ADFG","Jordan Creek",NA,"Southeast","58.35330","-134.5697","111-50-10620","",NA
"general dolly varden","2004","2","ADFG","Jordan Creek",NA,"Southeast","58.35330","-134.5697","111-50-10620","",NA
"general dolly varden","2005","1","ADFG","Karta River",NA,"Southeast","55.55950","-132.5782","102-60-10870","",NA
"general dolly varden","2006","2","ADFG","Karta River",NA,"Southeast","55.55950","-132.5782","102-60-10870","",NA
"general dolly varden","2009","11","ADFG","Karta River",NA,"Southeast","55.55950","-132.5782","102-60-10870","",NA
"general dolly varden","2010","6","ADFG","Karta River",NA,"Southeast","55.55950","-132.5782","102-60-10870","",NA
"general dolly varden","2011","205","ADFG","Karta River",NA,"Southeast","55.55950","-132.5782","102-60-10870","",NA
"general dolly varden","2012","27","ADFG","Karta River",NA,"Southeast","55.55950","-132.5782","102-60-10870","",NA
"general dolly varden","2005","59","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","2006","320","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","2007","86","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","2008","166","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","2009","462","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","2011","156","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","2012","351","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","2013","137","ADFG","Klag Lake",NA,"Southeast","57.64000","-136.0814","113-72-10020","",NA
"general dolly varden","1966","832","ADFG","Klakas Lake Creek",NA,"Southeast","55.01444","-132.3927","103-15-10270","",NA
"general dolly varden","1999","56","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","2002","952","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","2003","1","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","2005","412","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","2006","756","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","2010","86","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","2011","135","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","2012","35","ADFG","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470","",NA
"general dolly varden","1994","167","ADFG","Kook Creek",NA,"Southeast","57.66815","-134.9389","112-12-10250","",NA
"general dolly varden","1995","101","ADFG","Kook Creek",NA,"Southeast","57.66815","-134.9389","112-12-10250","",NA
"general dolly varden","2005","35","ADFG","Kook Creek",NA,"Southeast","57.66815","-134.9389","112-12-10250","",NA
"general dolly varden","2006","337","ADFG","Kook Creek",NA,"Southeast","57.66815","-134.9389","112-12-10250","",NA
"general dolly varden","2007","56","ADFG","Kook Creek",NA,"Southeast","57.66815","-134.9389","112-12-10250","",NA
"general dolly varden","2015","697","ADFG","Kook Creek",NA,"Southeast","57.66815","-134.9389","112-12-10250","",NA
"general dolly varden","2006","80","ADFG","Kutlaku Creek",NA,"Southeast","56.62009","-134.1183","109-52-10350","",NA
"general dolly varden","1962","83273","ADFG","Lake Eva",NA,"Southeast","57.40284","-135.1033",NA,"",NA
"general dolly varden","1963","192887","ADFG","Lake Eva",NA,"Southeast","57.40284","-135.1033",NA,"",NA
"general dolly varden","1964","114629","ADFG","Lake Eva",NA,"Southeast","57.40284","-135.1033",NA,"",NA
"general dolly varden","1995","132017","ADFG","Lake Eva",NA,"Southeast","57.40284","-135.1033",NA,"",NA
"general dolly varden","1982","10","ADFG","McDonald Lake",NA,"Southeast","55.96436","-131.8403","101-80-10680-0020","",NA
"general dolly varden","1984","12","ADFG","McDonald Lake",NA,"Southeast","55.96436","-131.8403","101-80-10680-0020","",NA
"general dolly varden","1986","2","ADFG","McDonald Lake",NA,"Southeast","55.96436","-131.8403","101-80-10680-0020","",NA
"general dolly varden","2002","669","ADFG","Mill Creek",NA,"Southeast","56.45991","-132.2060","107-40-10070","",NA
"general dolly varden","2002","287","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2003","279","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2004","96","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2005","390","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2007","1036","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2008","77","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2010","3037","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2011","5298","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2015","1154","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","2016","5404","ADFG","Neva Creek",NA,"Southeast","58.40926","-135.4325","114-80-10450","",NA
"general dolly varden","1983","28","ADFG","Politofski Lake",NA,"Southeast","56.74333","-134.9433","113-22-10080-0010","",NA
"general dolly varden","2010","10343","ADFG","Ratz Hbr Creek",NA,"Southeast","55.88841","-132.6187","106-10-10100","",NA
"general dolly varden","2011","13048","ADFG","Ratz Hbr Creek",NA,"Southeast","55.88841","-132.6187","106-10-10100","",NA
"general dolly varden","1982","1680","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1983","203","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1984","894","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1985","875","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1986","761","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1987","249","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1989","1273","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1990","2254","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1991","4771","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1992","899","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1993","759","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1995","443","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1996","129","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1997","717","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1999","309","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2000","277","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2001","387","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2002","1043","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2003","614","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2004","297","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2006","294","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2007","368","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2008","211","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2009","357","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","2010","342","ADFG","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010","",NA
"general dolly varden","1988","287","ADFG","Salmon Bay Creek",NA,"Southeast","56.28065","-133.1681","106-41-10150","",NA
"general dolly varden","2001","508","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2002","741","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2003","896","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2004","509","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2005","365","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2006","92","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2007","673","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2008","378","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2009","525","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2010","179","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","2012","164","ADFG","Salmon Lake Stream",NA,"Southeast","56.97683","-135.1475","113-41-10320","",NA
"general dolly varden","1944","44","ADFG","Sawmill Creek",NA,"Southeast","58.71535","-134.9436","115-20-10520","",NA
"general dolly varden","1957","4","ADFG","Sawmill Creek",NA,"Southeast","58.71535","-134.9436","115-20-10520","",NA
"general dolly varden","1959","1","ADFG","Sawmill Creek",NA,"Southeast","58.71535","-134.9436","115-20-10520","",NA
"general dolly varden","1996","188","ADFG","Sawmill Creek",NA,"Southeast","58.71535","-134.9436","115-20-10520","",NA
"general dolly varden","1996","49064","ADFG","Sitkoh Lake Creek",NA,"Southeast","57.51937","-134.9599","113-59-10040","",NA
"general dolly varden","2003","52884","ADFG","Sitkoh Lake Creek",NA,"Southeast","57.51937","-134.9599","113-59-10040","",NA
"general dolly varden","2004","62409","ADFG","Sitkoh Lake Creek",NA,"Southeast","57.51937","-134.9599","113-59-10040","",NA
"general dolly varden","2005","38395","ADFG","Sitkoh Lake Creek",NA,"Southeast","57.51937","-134.9599","113-59-10040","",NA
